Time;Source;Destination;Protocol;Length;Label
1.680.477;1921681011;192168103;0;42;1
1.680.479;1921681011;192168103;0;42;1
1.680.483;1921681011;192168103;0;42;1
1.680.485;1921681011;192168103;0;42;1
1.680.489;1921681011;192168103;0;42;1
1.680.491;1921681011;192168103;0;42;1
1.727.192;1921681011;192168103;0;42;1
1.727.204;1921681011;192168103;0;42;1
1.727.207;1921681011;192168103;0;42;1
1.727.209;1921681011;192168103;0;42;1
1.727.211;1921681011;192168103;0;42;1
1.727.213;1921681011;192168103;0;42;1
1.727.214;1921681011;192168103;0;42;1
1.727.217;1921681011;192168103;0;42;1
1.727.218;1921681011;192168103;0;42;1
1.727.220;1921681011;192168103;0;42;1
1.727.222;1921681011;192168103;0;42;1
1.727.224;1921681011;192168103;0;42;1
1.727.226;1921681011;192168103;0;42;1
1.727.228;1921681011;192168103;0;42;1
1.727.230;1921681011;192168103;0;42;1
1.727.232;1921681011;192168103;0;42;1
1.727.240;1921681011;192168103;0;42;1
1.727.242;1921681011;192168103;0;42;1
1.727.246;1921681011;192168103;0;42;1
1.727.248;1921681011;192168103;0;42;1
1.727.252;1921681011;192168103;0;42;1
1.727.254;1921681011;192168103;0;42;1
1.727.258;1921681011;192168103;0;42;1
1.727.262;1921681011;192168103;0;42;1
1.727.266;1921681011;192168103;0;42;1
1.727.268;1921681011;192168103;0;42;1
1.727.270;1921681011;192168103;0;42;1
1.727.274;1921681011;192168103;0;42;1
1.727.276;1921681011;192168103;0;42;1
1.727.279;1921681011;192168103;0;42;1
1.727.281;1921681011;192168103;0;42;1
1.727.285;1921681011;192168103;0;42;1
1.727.287;1921681011;192168103;0;42;1
1.727.292;1921681011;192168103;0;42;1
1.727.294;1921681011;192168103;0;42;1
1.727.297;1921681011;192168103;0;42;1
1.727.305;1921681011;192168103;0;42;1
1.727.309;1921681011;192168103;0;42;1
1.727.310;1921681011;192168103;0;42;1
1.727.312;1921681011;192168103;0;42;1
1.727.314;1921681011;192168103;0;42;1
1.727.316;1921681011;192168103;0;42;1
1.727.318;1921681011;192168103;0;42;1
1.727.320;1921681011;192168103;0;42;1
1.727.322;1921681011;192168103;0;42;1
1.727.324;1921681011;192168103;0;42;1
1.727.328;1921681011;192168103;0;42;1
1.727.330;1921681011;192168103;0;42;1
1.727.333;1921681011;192168103;0;42;1
1.727.335;1921681011;192168103;0;42;1
1.727.339;1921681011;192168103;0;42;1
1.727.341;1921681011;192168103;0;42;1
1.727.343;1921681011;192168103;0;42;1
1.727.346;1921681011;192168103;0;42;1
1.727.348;1921681011;192168103;0;42;1
1.727.351;1921681011;192168103;0;42;1
1.727.353;1921681011;192168103;0;42;1
1.727.356;1921681011;192168103;0;42;1
1.727.358;1921681011;192168103;0;42;1
1.727.363;1921681011;192168103;0;42;1
1.727.365;1921681011;192168103;0;42;1
1.727.368;1921681011;192168103;0;42;1
1.727.370;1921681011;192168103;0;42;1
1.727.373;1921681011;192168103;0;42;1
1.727.375;1921681011;192168103;0;42;1
1.727.379;1921681011;192168103;0;42;1
1.727.381;1921681011;192168103;0;42;1
1.727.386;1921681011;192168103;0;42;1
1.727.387;1921681011;192168103;0;42;1
1.727.391;1921681011;192168103;0;42;1
1.727.393;1921681011;192168103;0;42;1
1.727.396;1921681011;192168103;0;42;1
1.727.398;1921681011;192168103;0;42;1
1.727.403;1921681011;192168103;0;42;1
1.727.405;1921681011;192168103;0;42;1
1.727.408;1921681011;192168103;0;42;1
1.727.410;1921681011;192168103;0;42;1
1.727.414;1921681011;192168103;0;42;1
1.727.416;1921681011;192168103;0;42;1
1.727.419;1921681011;192168103;0;42;1
1.727.421;1921681011;192168103;0;42;1
1.727.429;1921681011;192168103;0;42;1
1.727.432;1921681011;192168103;0;42;1
1.727.435;1921681011;192168103;0;42;1
1.727.438;1921681011;192168103;0;42;1
1.727.440;1921681011;192168103;0;42;1
1.727.443;1921681011;192168103;0;42;1
1.727.445;1921681011;192168103;0;42;1
1.727.449;1921681011;192168103;0;42;1
1.727.451;1921681011;192168103;0;42;1
1.727.455;1921681011;192168103;0;42;1
1.727.457;1921681011;192168103;0;42;1
1.727.460;1921681011;192168103;0;42;1
1.727.462;1921681011;192168103;0;42;1
1.727.465;1921681011;192168103;0;42;1
1.727.467;1921681011;192168103;0;42;1
1.727.470;1921681011;192168103;0;42;1
1.727.472;1921681011;192168103;0;42;1
1.727.475;1921681011;192168103;0;42;1
1.727.477;1921681011;192168103;0;42;1
1.727.481;1921681011;192168103;0;42;1
1.727.483;1921681011;192168103;0;42;1
1.727.486;1921681011;192168103;0;42;1
1.727.488;1921681011;192168103;0;42;1
1.727.491;1921681011;192168103;0;42;1
1.727.493;1921681011;192168103;0;42;1
1.727.497;1921681011;192168103;0;42;1
1.727.499;1921681011;192168103;0;42;1
1.727.502;1921681011;192168103;0;42;1
1.727.504;1921681011;192168103;0;42;1
1.727.507;1921681011;192168103;0;42;1
1.727.509;1921681011;192168103;0;42;1
1.727.513;1921681011;192168103;0;42;1
1.727.515;1921681011;192168103;0;42;1
1.727.518;1921681011;192168103;0;42;1
1.727.520;1921681011;192168103;0;42;1
1.727.523;1921681011;192168103;0;42;1
1.727.525;1921681011;192168103;0;42;1
1.727.529;1921681011;192168103;0;42;1
1.727.531;1921681011;192168103;0;42;1
1.727.534;1921681011;192168103;0;42;1
1.727.536;1921681011;192168103;0;42;1
1.727.539;1921681011;192168103;0;42;1
1.727.541;1921681011;192168103;0;42;1
1.727.544;1921681011;192168103;0;42;1
1.727.546;1921681011;192168103;0;42;1
1.727.550;1921681011;192168103;0;42;1
1.727.552;1921681011;192168103;0;42;1
1.727.561;1921681011;192168103;0;42;1
1.727.565;1921681011;192168103;0;42;1
1.727.567;1921681011;192168103;0;42;1
1.727.571;1921681011;192168103;0;42;1
1.727.573;1921681011;192168103;0;42;1
1.727.576;1921681011;192168103;0;42;1
1.727.578;1921681011;192168103;0;42;1
1.727.582;1921681011;192168103;0;42;1
1.727.584;1921681011;192168103;0;42;1
1.727.587;1921681011;192168103;0;42;1
1.727.589;1921681011;192168103;0;42;1
1.727.593;1921681011;192168103;0;42;1
1.727.595;1921681011;192168103;0;42;1
1.727.598;1921681011;192168103;0;42;1
1.727.600;1921681011;192168103;0;42;1
1.727.604;1921681011;192168103;0;42;1
1.727.606;1921681011;192168103;0;42;1
1.727.609;1921681011;192168103;0;42;1
1.742.418;192168102;22400252;0;64;1
1.752.636;192168103;1921681011;0;42;1
1.768.193;1921681011;192168103;0;42;1
1.768.204;1921681011;192168103;0;42;1
1.768.207;1921681011;192168103;0;42;1
1.768.209;1921681011;192168103;0;42;1
1.768.211;1921681011;192168103;0;42;1
1.768.213;1921681011;192168103;0;42;1
1.768.215;1921681011;192168103;0;42;1
1.768.217;1921681011;192168103;0;42;1
1.768.219;1921681011;192168103;0;42;1
1.768.221;1921681011;192168103;0;42;1
1.768.223;1921681011;192168103;0;42;1
1.768.224;1921681011;192168103;0;42;1
1.768.226;1921681011;192168103;0;42;1
1.768.228;1921681011;192168103;0;42;1
1.768.230;1921681011;192168103;0;42;1
1.768.232;1921681011;192168103;0;42;1
1.768.234;1921681011;192168103;0;42;1
1.768.236;1921681011;192168103;0;42;1
1.768.238;1921681011;192168103;0;42;1
1.768.240;1921681011;192168103;0;42;1
1.768.242;1921681011;192168103;0;42;1
1.768.244;1921681011;192168103;0;42;1
1.768.255;1921681011;192168103;0;42;1
1.768.257;1921681011;192168103;0;42;1
1.768.260;1921681011;192168103;0;42;1
1.768.266;1921681011;192168103;0;42;1
1.768.268;1921681011;192168103;0;42;1
1.768.273;1921681011;192168103;0;42;1
1.768.275;1921681011;192168103;0;42;1
1.768.279;1921681011;192168103;0;42;1
1.768.281;1921681011;192168103;0;42;1
1.768.286;1921681011;192168103;0;42;1
1.768.288;1921681011;192168103;0;42;1
1.768.293;1921681011;192168103;0;42;1
1.768.296;1921681011;192168103;0;42;1
1.768.306;1921681011;192168103;0;42;1
1.768.309;1921681011;192168103;0;42;1
1.768.311;1921681011;192168103;0;42;1
1.768.313;1921681011;192168103;0;42;1
1.768.318;1921681011;192168103;0;42;1
1.768.322;1921681011;192168103;0;42;1
1.768.324;1921681011;192168103;0;42;1
1.768.328;1921681011;192168103;0;42;1
1.768.330;1921681011;192168103;0;42;1
1.768.333;1921681011;192168103;0;42;1
1.768.336;1921681011;192168103;0;42;1
1.768.339;1921681011;192168103;0;42;1
1.768.341;1921681011;192168103;0;42;1
1.768.345;1921681011;192168103;0;42;1
1.768.350;1921681011;192168103;0;42;1
1.768.352;1921681011;192168103;0;42;1
1.768.355;1921681011;192168103;0;42;1
1.768.357;1921681011;192168103;0;42;1
1.768.360;1921681011;192168103;0;42;1
1.768.365;1921681011;192168103;0;42;1
1.768.367;1921681011;192168103;0;42;1
1.768.371;1921681011;192168103;0;42;1
1.768.373;1921681011;192168103;0;42;1
1.768.376;1921681011;192168103;0;42;1
1.768.378;1921681011;192168103;0;42;1
1.768.382;1921681011;192168103;0;42;1
1.768.384;1921681011;192168103;0;42;1
1.768.387;1921681011;192168103;0;42;1
1.768.389;1921681011;192168103;0;42;1
1.768.393;1921681011;192168103;0;42;1
1.768.395;1921681011;192168103;0;42;1
1.768.398;1921681011;192168103;0;42;1
1.768.400;1921681011;192168103;0;42;1
1.768.404;1921681011;192168103;0;42;1
1.768.406;1921681011;192168103;0;42;1
1.768.409;1921681011;192168103;0;42;1
1.768.411;1921681011;192168103;0;42;1
1.768.415;1921681011;192168103;0;42;1
1.768.417;1921681011;192168103;0;42;1
1.768.420;1921681011;192168103;0;42;1
1.768.422;1921681011;192168103;0;42;1
1.768.431;1921681011;192168103;0;42;1
1.768.434;1921681011;192168103;0;42;1
1.768.436;1921681011;192168103;0;42;1
1.768.440;1921681011;192168103;0;42;1
1.768.442;1921681011;192168103;0;42;1
1.768.445;1921681011;192168103;0;42;1
1.768.447;1921681011;192168103;0;42;1
1.768.451;1921681011;192168103;0;42;1
1.768.453;1921681011;192168103;0;42;1
1.768.456;1921681011;192168103;0;42;1
1.768.458;1921681011;192168103;0;42;1
1.768.462;1921681011;192168103;0;42;1
1.768.464;1921681011;192168103;0;42;1
1.768.468;1921681011;192168103;0;42;1
1.768.470;1921681011;192168103;0;42;1
1.768.473;1921681011;192168103;0;42;1
1.768.475;1921681011;192168103;0;42;1
1.768.479;1921681011;192168103;0;42;1
1.768.480;1921681011;192168103;0;42;1
1.768.484;1921681011;192168103;0;42;1
1.768.486;1921681011;192168103;0;42;1
1.768.489;1921681011;192168103;0;42;1
1.768.491;1921681011;192168103;0;42;1
1.768.494;1921681011;192168103;0;42;1
1.768.496;1921681011;192168103;0;42;1
1.768.500;1921681011;192168103;0;42;1
1.768.502;1921681011;192168103;0;42;1
1.768.505;1921681011;192168103;0;42;1
1.768.507;1921681011;192168103;0;42;1
1.768.510;1921681011;192168103;0;42;1
1.768.512;1921681011;192168103;0;42;1
1.768.516;1921681011;192168103;0;42;1
1.768.518;1921681011;192168103;0;42;1
1.768.521;1921681011;192168103;0;42;1
1.768.523;1921681011;192168103;0;42;1
1.768.527;1921681011;192168103;0;42;1
1.768.529;1921681011;192168103;0;42;1
1.768.532;1921681011;192168103;0;42;1
1.768.534;1921681011;192168103;0;42;1
1.768.538;1921681011;192168103;0;42;1
1.768.540;1921681011;192168103;0;42;1
1.768.543;1921681011;192168103;0;42;1
1.768.546;1921681011;192168103;0;42;1
1.768.549;1921681011;192168103;0;42;1
1.768.551;1921681011;192168103;0;42;1
1.768.555;1921681011;192168103;0;42;1
1.768.557;1921681011;192168103;0;42;1
1.768.560;1921681011;192168103;0;42;1
1.768.562;1921681011;192168103;0;42;1
1.768.566;1921681011;192168103;0;42;1
1.768.568;1921681011;192168103;0;42;1
1.768.571;1921681011;192168103;0;42;1
1.768.580;1921681011;192168103;0;42;1
1.768.584;1921681011;192168103;0;42;1
1.768.589;1921681011;192168103;0;42;1
1.768.594;1921681011;192168103;0;42;1
1.768.596;1921681011;192168103;0;42;1
1.768.600;1921681011;192168103;0;42;1
1.768.602;1921681011;192168103;0;42;1
1.768.606;1921681011;192168103;0;42;1
1.768.608;1921681011;192168103;0;42;1
1.768.611;1921681011;192168103;0;42;1
1.768.613;1921681011;192168103;0;42;1
1.768.616;1921681011;192168103;0;42;1
1.768.618;1921681011;192168103;0;42;1
1.768.622;1921681011;192168103;0;42;1
1.768.624;1921681011;192168103;0;42;1
1.768.627;1921681011;192168103;0;42;1
1.768.629;1921681011;192168103;0;42;1
1.768.632;1921681011;192168103;0;42;1
1.797.710;192168103;1921681011;0;42;1
1.802.090;192168103;1921681011;0;42;1
1.802.713;1921681011;192168103;0;42;1
1.802.718;1921681011;192168103;0;42;1
1.802.720;1921681011;192168103;0;42;1
1.802.721;1921681011;192168103;0;42;1
1.802.722;1921681011;192168103;0;42;1
1.802.723;1921681011;192168103;0;42;1
1.802.724;1921681011;192168103;0;42;1
1.802.725;1921681011;192168103;0;42;1
1.802.725;1921681011;192168103;0;42;1
1.802.726;1921681011;192168103;0;42;1
1.802.727;1921681011;192168103;0;42;1
1.802.728;1921681011;192168103;0;42;1
1.802.729;1921681011;192168103;0;42;1
1.802.730;1921681011;192168103;0;42;1
1.802.731;1921681011;192168103;0;42;1
1.802.732;1921681011;192168103;0;42;1
1.802.733;1921681011;192168103;0;42;1
1.802.734;1921681011;192168103;0;42;1
1.802.735;1921681011;192168103;0;42;1
1.802.736;1921681011;192168103;0;42;1
1.802.737;1921681011;192168103;0;42;1
1.802.738;1921681011;192168103;0;42;1
1.802.739;1921681011;192168103;0;42;1
1.802.740;1921681011;192168103;0;42;1
1.802.741;1921681011;192168103;0;42;1
1.802.742;1921681011;192168103;0;42;1
1.802.743;1921681011;192168103;0;42;1
1.802.744;1921681011;192168103;0;42;1
1.802.745;1921681011;192168103;0;42;1
1.802.746;1921681011;192168103;0;42;1
1.802.747;1921681011;192168103;0;42;1
1.802.748;1921681011;192168103;0;42;1
1.802.749;1921681011;192168103;0;42;1
1.802.750;1921681011;192168103;0;42;1
1.802.751;1921681011;192168103;0;42;1
1.802.752;1921681011;192168103;0;42;1
1.802.757;1921681011;192168103;0;42;1
1.802.758;1921681011;192168103;0;42;1
1.802.760;1921681011;192168103;0;42;1
1.802.763;1921681011;192168103;0;42;1
1.802.765;1921681011;192168103;0;42;1
1.802.767;1921681011;192168103;0;42;1
1.802.769;1921681011;192168103;0;42;1
1.802.772;1921681011;192168103;0;42;1
1.802.774;1921681011;192168103;0;42;1
1.802.776;1921681011;192168103;0;42;1
1.802.778;1921681011;192168103;0;42;1
1.802.779;1921681011;192168103;0;42;1
1.802.781;1921681011;192168103;0;42;1
1.802.783;1921681011;192168103;0;42;1
1.802.784;1921681011;192168103;0;42;1
1.802.786;1921681011;192168103;0;42;1
1.802.787;1921681011;192168103;0;42;1
1.802.788;1921681011;192168103;0;42;1
1.802.789;1921681011;192168103;0;42;1
1.802.791;1921681011;192168103;0;42;1
1.802.792;1921681011;192168103;0;42;1
1.802.793;1921681011;192168103;0;42;1
1.802.794;1921681011;192168103;0;42;1
1.802.795;1921681011;192168103;0;42;1
1.802.796;1921681011;192168103;0;42;1
1.802.797;1921681011;192168103;0;42;1
1.802.799;1921681011;192168103;0;42;1
1.802.800;1921681011;192168103;0;42;1
1.802.802;1921681011;192168103;0;42;1
1.802.803;1921681011;192168103;0;42;1
1.802.805;1921681011;192168103;0;42;1
1.802.805;1921681011;192168103;0;42;1
1.802.807;1921681011;192168103;0;42;1
1.802.816;1921681011;192168103;0;42;1
1.802.818;1921681011;192168103;0;42;1
1.802.819;1921681011;192168103;0;42;1
1.802.820;1921681011;192168103;0;42;1
1.802.821;1921681011;192168103;0;42;1
1.802.823;1921681011;192168103;0;42;1
1.802.824;1921681011;192168103;0;42;1
1.802.825;1921681011;192168103;0;42;1
1.802.828;1921681011;192168103;0;42;1
1.802.829;1921681011;192168103;0;42;1
1.802.830;1921681011;192168103;0;42;1
1.802.831;1921681011;192168103;0;42;1
1.802.833;1921681011;192168103;0;42;1
1.802.834;1921681011;192168103;0;42;1
1.802.835;1921681011;192168103;0;42;1
1.802.836;1921681011;192168103;0;42;1
1.802.838;1921681011;192168103;0;42;1
1.802.839;1921681011;192168103;0;42;1
1.802.840;1921681011;192168103;0;42;1
1.802.841;1921681011;192168103;0;42;1
1.802.842;1921681011;192168103;0;42;1
1.802.844;1921681011;192168103;0;42;1
1.802.845;1921681011;192168103;0;42;1
1.802.846;1921681011;192168103;0;42;1
1.802.848;1921681011;192168103;0;42;1
1.802.849;1921681011;192168103;0;42;1
1.802.850;1921681011;192168103;0;42;1
1.802.851;1921681011;192168103;0;42;1
1.802.853;1921681011;192168103;0;42;1
1.802.854;1921681011;192168103;0;42;1
1.802.855;1921681011;192168103;0;42;1
1.802.856;1921681011;192168103;0;42;1
1.802.858;1921681011;192168103;0;42;1
1.802.858;1921681011;192168103;0;42;1
1.802.860;1921681011;192168103;0;42;1
1.802.861;1921681011;192168103;0;42;1
1.802.871;1921681011;192168103;0;42;1
1.802.872;1921681011;192168103;0;42;1
1.802.873;1921681011;192168103;0;42;1
1.802.874;1921681011;192168103;0;42;1
1.802.875;1921681011;192168103;0;42;1
1.802.876;1921681011;192168103;0;42;1
1.802.878;1921681011;192168103;0;42;1
1.802.879;1921681011;192168103;0;42;1
1.802.880;1921681011;192168103;0;42;1
1.802.881;1921681011;192168103;0;42;1
1.802.883;1921681011;192168103;0;42;1
1.802.883;1921681011;192168103;0;42;1
1.802.885;1921681011;192168103;0;42;1
1.802.886;1921681011;192168103;0;42;1
1.802.887;1921681011;192168103;0;42;1
1.802.888;1921681011;192168103;0;42;1
1.802.890;1921681011;192168103;0;42;1
1.802.890;1921681011;192168103;0;42;1
1.802.892;1921681011;192168103;0;42;1
1.802.893;1921681011;192168103;0;42;1
1.802.894;1921681011;192168103;0;42;1
1.802.895;1921681011;192168103;0;42;1
1.802.896;1921681011;192168103;0;42;1
1.802.898;1921681011;192168103;0;42;1
1.802.899;1921681011;192168103;0;42;1
1.802.900;1921681011;192168103;0;42;1
1.802.902;1921681011;192168103;0;42;1
1.802.903;1921681011;192168103;0;42;1
1.802.904;1921681011;192168103;0;42;1
1.802.905;1921681011;192168103;0;42;1
1.802.906;1921681011;192168103;0;42;1
1.802.907;1921681011;192168103;0;42;1
1.802.909;1921681011;192168103;0;42;1
1.802.910;1921681011;192168103;0;42;1
1.802.911;1921681011;192168103;0;42;1
1.802.912;1921681011;192168103;0;42;1
1.802.913;1921681011;192168103;0;42;1
1.802.914;1921681011;192168103;0;42;1
1.802.915;1921681011;192168103;0;42;1
1.802.916;1921681011;192168103;0;42;1
1.802.918;1921681011;192168103;0;42;1
1.803.931;192168103;1921681011;0;42;1
1.835.573;1921681011;192168103;0;42;1
1.835.576;1921681011;192168103;0;42;1
1.835.577;1921681011;192168103;0;42;1
1.835.578;1921681011;192168103;0;42;1
1.835.579;1921681011;192168103;0;42;1
1.835.580;1921681011;192168103;0;42;1
1.835.581;1921681011;192168103;0;42;1
1.835.582;1921681011;192168103;0;42;1
1.835.583;1921681011;192168103;0;42;1
1.835.584;1921681011;192168103;0;42;1
1.835.588;1921681011;192168103;0;42;1
1.835.589;1921681011;192168103;0;42;1
1.835.590;1921681011;192168103;0;42;1
1.835.593;1921681011;192168103;0;42;1
1.835.594;1921681011;192168103;0;42;1
1.835.596;1921681011;192168103;0;42;1
1.835.596;1921681011;192168103;0;42;1
1.835.598;1921681011;192168103;0;42;1
1.835.599;1921681011;192168103;0;42;1
1.835.601;1921681011;192168103;0;42;1
1.835.602;1921681011;192168103;0;42;1
1.835.604;1921681011;192168103;0;42;1
1.835.604;1921681011;192168103;0;42;1
1.835.606;1921681011;192168103;0;42;1
1.835.607;1921681011;192168103;0;42;1
1.835.608;1921681011;192168103;0;42;1
1.835.610;1921681011;192168103;0;42;1
1.835.611;1921681011;192168103;0;42;1
1.835.612;1921681011;192168103;0;42;1
1.835.613;1921681011;192168103;0;42;1
1.835.615;1921681011;192168103;0;42;1
1.835.616;1921681011;192168103;0;42;1
1.835.617;1921681011;192168103;0;42;1
1.835.618;1921681011;192168103;0;42;1
1.835.620;1921681011;192168103;0;42;1
1.835.621;1921681011;192168103;0;42;1
1.835.623;1921681011;192168103;0;42;1
1.835.624;1921681011;192168103;0;42;1
1.835.626;1921681011;192168103;0;42;1
1.835.627;1921681011;192168103;0;42;1
1.835.628;1921681011;192168103;0;42;1
1.835.629;1921681011;192168103;0;42;1
1.835.631;1921681011;192168103;0;42;1
1.835.632;1921681011;192168103;0;42;1
1.835.633;1921681011;192168103;0;42;1
1.835.634;1921681011;192168103;0;42;1
1.835.636;1921681011;192168103;0;42;1
1.835.637;1921681011;192168103;0;42;1
1.835.638;1921681011;192168103;0;42;1
1.835.639;1921681011;192168103;0;42;1
1.835.641;1921681011;192168103;0;42;1
1.835.642;1921681011;192168103;0;42;1
1.835.644;1921681011;192168103;0;42;1
1.835.645;1921681011;192168103;0;42;1
1.835.646;1921681011;192168103;0;42;1
1.835.647;1921681011;192168103;0;42;1
1.835.648;1921681011;192168103;0;42;1
1.835.650;1921681011;192168103;0;42;1
1.835.651;1921681011;192168103;0;42;1
1.835.652;1921681011;192168103;0;42;1
1.835.654;1921681011;192168103;0;42;1
1.835.655;1921681011;192168103;0;42;1
1.835.656;1921681011;192168103;0;42;1
1.835.657;1921681011;192168103;0;42;1
1.835.659;1921681011;192168103;0;42;1
1.835.660;1921681011;192168103;0;42;1
1.835.661;1921681011;192168103;0;42;1
1.835.662;1921681011;192168103;0;42;1
1.835.663;1921681011;192168103;0;42;1
1.835.664;1921681011;192168103;0;42;1
1.835.666;1921681011;192168103;0;42;1
1.835.667;1921681011;192168103;0;42;1
1.835.668;1921681011;192168103;0;42;1
1.835.669;1921681011;192168103;0;42;1
1.835.670;1921681011;192168103;0;42;1
1.835.671;1921681011;192168103;0;42;1
1.835.673;1921681011;192168103;0;42;1
1.835.674;1921681011;192168103;0;42;1
1.835.675;1921681011;192168103;0;42;1
1.835.676;1921681011;192168103;0;42;1
1.835.677;1921681011;192168103;0;42;1
1.835.678;1921681011;192168103;0;42;1
1.835.680;1921681011;192168103;0;42;1
1.835.681;1921681011;192168103;0;42;1
1.835.691;1921681011;192168103;0;42;1
1.835.691;1921681011;192168103;0;42;1
1.835.693;1921681011;192168103;0;42;1
1.835.694;1921681011;192168103;0;42;1
1.835.695;1921681011;192168103;0;42;1
1.835.696;1921681011;192168103;0;42;1
1.835.698;1921681011;192168103;0;42;1
1.835.699;1921681011;192168103;0;42;1
1.835.700;1921681011;192168103;0;42;1
1.835.701;1921681011;192168103;0;42;1
1.835.702;1921681011;192168103;0;42;1
1.835.703;1921681011;192168103;0;42;1
1.835.705;1921681011;192168103;0;42;1
1.835.706;1921681011;192168103;0;42;1
1.835.707;1921681011;192168103;0;42;1
1.835.708;1921681011;192168103;0;42;1
1.835.710;1921681011;192168103;0;42;1
1.835.711;1921681011;192168103;0;42;1
1.835.712;1921681011;192168103;0;42;1
1.835.713;1921681011;192168103;0;42;1
1.835.714;1921681011;192168103;0;42;1
1.835.715;1921681011;192168103;0;42;1
1.835.717;1921681011;192168103;0;42;1
1.835.718;1921681011;192168103;0;42;1
1.835.719;1921681011;192168103;0;42;1
1.835.720;1921681011;192168103;0;42;1
1.835.722;1921681011;192168103;0;42;1
1.835.722;1921681011;192168103;0;42;1
1.835.724;1921681011;192168103;0;42;1
1.835.725;1921681011;192168103;0;42;1
1.835.726;1921681011;192168103;0;42;1
1.835.727;1921681011;192168103;0;42;1
1.835.729;1921681011;192168103;0;42;1
1.835.738;1921681011;192168103;0;42;1
1.835.740;1921681011;192168103;0;42;1
1.835.741;1921681011;192168103;0;42;1
1.835.742;1921681011;192168103;0;42;1
1.835.744;1921681011;192168103;0;42;1
1.835.745;1921681011;192168103;0;42;1
1.835.746;1921681011;192168103;0;42;1
1.835.747;1921681011;192168103;0;42;1
1.835.749;1921681011;192168103;0;42;1
1.835.750;1921681011;192168103;0;42;1
1.835.751;1921681011;192168103;0;42;1
1.835.753;1921681011;192168103;0;42;1
1.835.754;1921681011;192168103;0;42;1
1.835.756;1921681011;192168103;0;42;1
1.835.756;1921681011;192168103;0;42;1
1.835.758;1921681011;192168103;0;42;1
1.835.759;1921681011;192168103;0;42;1
1.835.761;1921681011;192168103;0;42;1
1.858.559;1921681011;192168103;0;42;1
1.858.564;1921681011;192168103;0;42;1
1.858.567;1921681011;192168103;0;42;1
1.858.568;1921681011;192168103;0;42;1
1.858.570;1921681011;192168103;0;42;1
1.858.571;1921681011;192168103;0;42;1
1.858.573;1921681011;192168103;0;42;1
1.858.574;1921681011;192168103;0;42;1
1.858.575;1921681011;192168103;0;42;1
1.858.576;1921681011;192168103;0;42;1
1.858.578;1921681011;192168103;0;42;1
1.858.579;1921681011;192168103;0;42;1
1.858.581;1921681011;192168103;0;42;1
1.858.582;1921681011;192168103;0;42;1
1.858.584;1921681011;192168103;0;42;1
1.858.585;1921681011;192168103;0;42;1
1.858.586;1921681011;192168103;0;42;1
1.858.587;1921681011;192168103;0;42;1
1.858.589;1921681011;192168103;0;42;1
1.858.590;1921681011;192168103;0;42;1
1.858.591;1921681011;192168103;0;42;1
1.858.592;1921681011;192168103;0;42;1
1.858.594;1921681011;192168103;0;42;1
1.858.595;1921681011;192168103;0;42;1
1.858.597;1921681011;192168103;0;42;1
1.858.597;1921681011;192168103;0;42;1
1.858.599;1921681011;192168103;0;42;1
1.858.600;1921681011;192168103;0;42;1
1.858.602;1921681011;192168103;0;42;1
1.858.603;1921681011;192168103;0;42;1
1.858.604;1921681011;192168103;0;42;1
1.858.605;1921681011;192168103;0;42;1
1.858.606;1921681011;192168103;0;42;1
1.858.607;1921681011;192168103;0;42;1
1.858.609;1921681011;192168103;0;42;1
1.858.610;1921681011;192168103;0;42;1
1.858.611;1921681011;192168103;0;42;1
1.858.612;1921681011;192168103;0;42;1
1.858.614;1921681011;192168103;0;42;1
1.858.615;1921681011;192168103;0;42;1
1.858.616;1921681011;192168103;0;42;1
1.858.617;1921681011;192168103;0;42;1
1.858.619;1921681011;192168103;0;42;1
1.858.620;1921681011;192168103;0;42;1
1.858.621;1921681011;192168103;0;42;1
1.858.622;1921681011;192168103;0;42;1
1.858.624;1921681011;192168103;0;42;1
1.858.625;1921681011;192168103;0;42;1
1.858.626;1921681011;192168103;0;42;1
1.858.627;1921681011;192168103;0;42;1
1.858.628;1921681011;192168103;0;42;1
1.858.629;1921681011;192168103;0;42;1
1.858.631;1921681011;192168103;0;42;1
1.858.632;1921681011;192168103;0;42;1
1.858.633;1921681011;192168103;0;42;1
1.858.634;1921681011;192168103;0;42;1
1.858.636;1921681011;192168103;0;42;1
1.858.637;1921681011;192168103;0;42;1
1.858.638;1921681011;192168103;0;42;1
1.858.639;1921681011;192168103;0;42;1
1.858.641;1921681011;192168103;0;42;1
1.858.642;1921681011;192168103;0;42;1
1.858.643;1921681011;192168103;0;42;1
1.858.644;1921681011;192168103;0;42;1
1.858.646;1921681011;192168103;0;42;1
1.858.647;1921681011;192168103;0;42;1
1.858.648;1921681011;192168103;0;42;1
1.858.649;1921681011;192168103;0;42;1
1.858.651;1921681011;192168103;0;42;1
1.858.652;1921681011;192168103;0;42;1
1.858.653;1921681011;192168103;0;42;1
1.858.654;1921681011;192168103;0;42;1
1.858.656;1921681011;192168103;0;42;1
1.858.657;1921681011;192168103;0;42;1
1.858.658;1921681011;192168103;0;42;1
1.858.659;1921681011;192168103;0;42;1
1.858.660;1921681011;192168103;0;42;1
1.858.661;1921681011;192168103;0;42;1
1.858.663;1921681011;192168103;0;42;1
1.858.664;1921681011;192168103;0;42;1
1.858.665;1921681011;192168103;0;42;1
